Surah Number,Ayah Number,URL to Recording,Age,Country,Gender,Qiraah,Recitation Mode,Timestamp of Recording Submission,Has This Recording Been Evaluated?
88,4,www.tarteel.io/media/88_4_3979151613.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 19:23:32.521711+00:00,False
18,106,www.tarteel.io/media/18_106_2271919038.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 21:28:40.117893+00:00,False
79,10,www.tarteel.io/media/79_10_632755830.wav,-1,N/A,N/A,N/A,continuous,2018-10-28 06:25:46.883120+00:00,False
90,12,www.tarteel.io/media/90_12_3257521850.wav,-1,N/A,N/A,N/A,continuous,2018-12-05 19:18:13.610325+00:00,False
5,28,www.tarteel.io/media/5_28_939911760.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 22:14:39.016349+00:00,False
78,33,www.tarteel.io/media/78_33_1781147549.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:39:07.138807+00:00,False
8,14,www.tarteel.io/media/8_14_2703473091.wav,-1,N/A,N/A,N/A,,2018-08-22 23:41:50.218187+00:00,False
78,38,www.tarteel.io/media/78_38_424826596.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:23:53.806858+00:00,False
2,158,www.tarteel.io/media/2_158_3780439596.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 23:49:39.413635+00:00,False
54,50,www.tarteel.io/media/54_50_684225315.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:22:50.815910+00:00,False
70,11,www.tarteel.io/media/70_11_3585352664.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:16:19.533548+00:00,False
68,4,www.tarteel.io/media/68_4_29479559.wav,-1,N/A,N/A,N/A,continuous,2018-09-16 06:17:42.405337+00:00,False
63,3,www.tarteel.io/media/63_3_267298755.wav,-1,N/A,N/A,N/A,,2018-08-31 11:41:11.999011+00:00,False
36,23,www.tarteel.io/media/36_23_256932483.wav,-1,N/A,N/A,N/A,continuous,2018-12-19 16:25:00.734802+00:00,False
43,78,www.tarteel.io/media/43_78_1473968756.wav,-1,N/A,N/A,N/A,continuous,2018-10-24 11:22:54.379871+00:00,False
36,27,www.tarteel.io/media/36_27_2383939317.wav,13-18,PK,female,hafs,continuous,2018-12-23 18:16:48.635835+00:00,False
55,20,www.tarteel.io/media/55_20_2624406444.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:24:29.544500+00:00,False
79,21,www.tarteel.io/media/79_21_3683143022.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 02:45:48.417562+00:00,False
68,23,www.tarteel.io/media/68_23_3828527337.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:10:42.325243+00:00,False
22,43,www.tarteel.io/media/22_43_1593544785.wav,-1,N/A,N/A,N/A,discrete,2018-11-24 22:20:07.302273+00:00,False
114,4,www.tarteel.io/media/114_4_3143476677.wav,-1,N/A,N/A,N/A,continuous,2018-10-01 13:24:36.897440+00:00,False
15,23,www.tarteel.io/media/15_23_3044949328.wav,19,Other,male,notsure,discrete,2018-11-20 21:48:06.989095+00:00,False
4,68,www.tarteel.io/media/4_68_3858792645.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 02:46:10.833719+00:00,False
114,1,www.tarteel.io/media/114_1_2660667427.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 02:09:30.007483+00:00,False
5,64,www.tarteel.io/media/5_64_3545953620.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 22:25:20.826940+00:00,False
28,52,www.tarteel.io/media/28_52_395900341.wav,-1,N/A,N/A,N/A,,2018-08-30 18:04:56.463784+00:00,False
18,102,www.tarteel.io/media/18_102_2332481197.wav,13-18,PK,female,hafs,continuous,2018-12-21 19:41:22.853590+00:00,False
37,49,www.tarteel.io/media/37_49_687568761.wav,-1,N/A,N/A,N/A,discrete,2018-09-16 22:50:19.017656+00:00,False
16,116,www.tarteel.io/media/16_116_1576995209.wav,-1,N/A,N/A,N/A,discrete,2018-12-08 22:22:29.231784+00:00,False
2,27,www.tarteel.io/media/2_27_1809644778.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 19:49:54.267171+00:00,False
76,30,www.tarteel.io/media/76_30_3135816972.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:34:49.651435+00:00,False
40,54,www.tarteel.io/media/40_54_2062983544.wav,-1,N/A,N/A,N/A,discrete,2018-11-15 03:06:33.070510+00:00,False
27,67,www.tarteel.io/media/27_67_352072032.wav,-1,N/A,N/A,N/A,discrete,2018-11-24 01:58:50.074014+00:00,False
2,129,www.tarteel.io/media/2_129_3464045992.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 23:42:10.661685+00:00,False
2,82,www.tarteel.io/media/2_82_211424296.wav,-1,N/A,N/A,N/A,,2018-08-27 20:02:29.407947+00:00,False
68,21,www.tarteel.io/media/68_21_3685755481.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:10:35.843368+00:00,False
67,18,www.tarteel.io/media/67_18_3568350783.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:04:30.190127+00:00,False
84,19,www.tarteel.io/media/84_19_3390921674.wav,19,PK,male,Hafs,continuous,2018-11-25 06:06:32.940306+00:00,False
15,37,www.tarteel.io/media/15_37_4101227644.wav,19,CN,male,Hafs,discrete,2018-11-26 13:59:36.186677+00:00,False
51,54,www.tarteel.io/media/51_54_4026040315.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:05:24.697961+00:00,False
2,60,www.tarteel.io/media/2_60_4077465045.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 10:46:21.419391+00:00,False
83,32,www.tarteel.io/media/83_32_3898966922.wav,-1,N/A,N/A,N/A,discrete,2018-11-02 22:40:30.015226+00:00,False
53,21,www.tarteel.io/media/53_21_2912451616.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:13:03.869164+00:00,False
53,52,www.tarteel.io/media/53_52_634121145.wav,-1,N/A,N/A,N/A,continuous,2018-09-18 07:41:08.019130+00:00,False
6,87,www.tarteel.io/media/6_87_72382376.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 14:40:36.167971+00:00,False
3,39,www.tarteel.io/media/3_39_851750000.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 00:20:41.780368+00:00,False
52,48,www.tarteel.io/media/52_48_1647729749.wav,-1,N/A,N/A,N/A,,2018-08-08 08:27:09.302753+00:00,False
25,57,www.tarteel.io/media/25_57_3745912608.wav,-1,N/A,N/A,N/A,continuous,2018-10-01 07:24:22.222101+00:00,False
38,29,www.tarteel.io/media/38_29_3790244136.wav,-1,N/A,N/A,N/A,continuous,2018-11-24 08:06:38.283245+00:00,False
5,115,www.tarteel.io/media/5_115_3702396548.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 22:55:43.534395+00:00,False
42,3,www.tarteel.io/media/42_3_3124393187.wav,-1,N/A,N/A,N/A,continuous,2018-11-30 02:22:39.996203+00:00,False
2,160,www.tarteel.io/media/2_160_4033566410.wav,13-18,HK,male,Hafs,discrete,2018-11-26 00:21:26.662232+00:00,False
2,21,www.tarteel.io/media/2_21_1632607340.wav,-1,N/A,N/A,N/A,,2018-08-27 18:16:25.535817+00:00,False
26,224,www.tarteel.io/media/26_224_2242925856.wav,56,PK,male,hafs,discrete,2018-11-27 07:39:22.872214+00:00,False
68,29,www.tarteel.io/media/68_29_737732930.wav,19,SO,male,hafs,discrete,2018-11-27 01:32:56.624765+00:00,False
15,22,www.tarteel.io/media/15_22_2987178753.wav,-1,N/A,N/A,N/A,continuous,2018-11-24 06:29:31.775315+00:00,False
30,41,www.tarteel.io/media/30_41_87396372.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 02:04:53.477250+00:00,False
5,113,www.tarteel.io/media/5_113_4150710707.wav,19,SO,female,Hafs,discrete,2018-11-24 19:22:25.484072+00:00,False
45,37,www.tarteel.io/media/45_37_1435157616.wav,-1,N/A,N/A,N/A,,2018-08-26 07:20:41.407253+00:00,False
7,159,www.tarteel.io/media/7_159_2228911271.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 02:24:30.760965+00:00,False
56,52,www.tarteel.io/media/56_52_652051611.wav,-1,N/A,N/A,N/A,,2018-09-03 06:26:51.728918+00:00,False
42,10,www.tarteel.io/media/42_10_914570649.wav,-1,N/A,N/A,N/A,continuous,2018-12-21 00:34:10.120784+00:00,False
77,40,www.tarteel.io/media/77_40_3165535196.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:36:56.456514+00:00,False
4,121,www.tarteel.io/media/4_121_460664479.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 23:57:21.505837+00:00,False
5,3,www.tarteel.io/media/5_3_3142460601.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 22:05:59.111748+00:00,False
92,11,www.tarteel.io/media/92_11_3871768341.wav,-1,N/A,N/A,N/A,,2018-08-23 19:22:53.451190+00:00,False
56,14,www.tarteel.io/media/56_14_2354910682.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 14:11:00.458379+00:00,False
40,78,www.tarteel.io/media/40_78_652275714.wav,-1,N/A,N/A,N/A,continuous,2018-11-18 06:08:01.838314+00:00,False
2,6,www.tarteel.io/media/2_6_1381908917.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 20:19:27.932949+00:00,False
7,142,www.tarteel.io/media/7_142_2588574165.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 03:16:23.194295+00:00,False
79,11,www.tarteel.io/media/79_11_9296097.wav,-1,N/A,N/A,N/A,,2018-08-31 15:22:11.596957+00:00,False
44,37,www.tarteel.io/media/44_37_1393957140.wav,-1,N/A,N/A,N/A,continuous,2018-09-09 02:11:13.298604+00:00,False
2,15,www.tarteel.io/media/2_15_1671491681.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 20:21:25.298730+00:00,False
7,31,www.tarteel.io/media/7_31_1200626314.wav,-1,N/A,N/A,N/A,continuous,2018-12-29 00:29:32.789402+00:00,False
15,24,www.tarteel.io/media/15_24_3870563257.wav,19,Other,male,notsure,discrete,2018-11-20 21:49:30.345667+00:00,False
28,39,www.tarteel.io/media/28_39_1114253611.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 12:51:49.362101+00:00,False
33,55,www.tarteel.io/media/33_55_773585923.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 23:22:24.231781+00:00,False
43,13,www.tarteel.io/media/43_13_2662726295.wav,-1,N/A,N/A,N/A,continuous,2018-12-14 01:31:20.619742+00:00,False
2,39,www.tarteel.io/media/2_39_3590151813.wav,-1,N/A,N/A,N/A,discrete,2018-09-07 02:48:22.085176+00:00,False
57,19,www.tarteel.io/media/57_19_3133750833.wav,-1,N/A,N/A,N/A,continuous,2018-09-24 14:07:59.628495+00:00,False
4,91,www.tarteel.io/media/4_91_198650831.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 21:10:18.463721+00:00,False
2,169,www.tarteel.io/media/2_169_1370751979.wav,13-18,HK,male,Hafs,discrete,2018-11-26 00:40:52.584146+00:00,False
10,34,www.tarteel.io/media/10_34_346231085.wav,-1,N/A,N/A,N/A,continuous,2018-10-02 15:37:34.897167+00:00,False
67,13,www.tarteel.io/media/67_13_3127874112.wav,-1,N/A,N/A,N/A,continuous,2018-11-09 03:45:33.997765+00:00,False
69,38,www.tarteel.io/media/69_38_479258744.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:14:12.272175+00:00,False
44,47,www.tarteel.io/media/44_47_840448075.wav,26,DZ,male,Hafs,continuous,2018-12-18 12:48:53.207420+00:00,False
78,3,www.tarteel.io/media/78_3_2075242245.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 23:05:07.117706+00:00,False
53,5,www.tarteel.io/media/53_5_2866863722.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 21:01:42.698389+00:00,False
80,22,www.tarteel.io/media/80_22_1673617550.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:33:34.286140+00:00,False
67,11,www.tarteel.io/media/67_11_3853810641.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:03:43.894217+00:00,False
2,35,www.tarteel.io/media/2_35_748172672.wav,-1,N/A,N/A,N/A,discrete,2018-09-07 02:47:23.001381+00:00,False
47,9,www.tarteel.io/media/47_9_4111832204.wav,26,DZ,male,Hafs,continuous,2018-12-17 22:03:50.330396+00:00,False
90,2,www.tarteel.io/media/90_2_3497493728.wav,-1,N/A,N/A,N/A,continuous,2018-12-05 19:17:25.248181+00:00,False
17,41,www.tarteel.io/media/17_41_1574296826.wav,-1,N/A,N/A,N/A,,2018-08-31 11:05:11.408793+00:00,False
37,14,www.tarteel.io/media/37_14_357879481.wav,19,MA,female,notsure,discrete,2018-12-01 21:34:17.653602+00:00,False
7,158,www.tarteel.io/media/7_158_4102898961.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 02:24:27.394167+00:00,False
2,138,www.tarteel.io/media/2_138_2970456942.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 23:44:17.665718+00:00,False
114,1,www.tarteel.io/media/114_1_2645101425.wav,-1,N/A,N/A,N/A,discrete,2018-09-15 19:15:35.020459+00:00,False
79,11,www.tarteel.io/media/79_11_384821823.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 02:45:12.775095+00:00,False
89,30,www.tarteel.io/media/89_30_4273065545.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 00:02:16.945201+00:00,False
88,4,www.tarteel.io/media/88_4_748632978.wav,-1,N/A,N/A,N/A,discrete,2018-10-22 23:08:44.198689+00:00,False
20,54,www.tarteel.io/media/20_54_1567085477.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:39:18.500490+00:00,False
18,39,www.tarteel.io/media/18_39_3570131604.wav,-1,N/A,N/A,N/A,,2018-09-01 02:53:01.300912+00:00,False
5,16,www.tarteel.io/media/5_16_2029187862.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 00:31:31.723301+00:00,False
9,8,www.tarteel.io/media/9_8_2955065709.wav,19,US,male,Hafs,continuous,2018-11-26 21:42:34.884828+00:00,False
59,6,www.tarteel.io/media/59_6_4011206664.wav,-1,N/A,N/A,N/A,,2018-09-05 21:16:30.661676+00:00,False
67,27,www.tarteel.io/media/67_27_3915968048.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 00:37:38.572546+00:00,False
53,54,www.tarteel.io/media/53_54_1583087450.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:16:54.863647+00:00,False
7,49,www.tarteel.io/media/7_49_827618735.wav,-1,N/A,N/A,N/A,continuous,2018-12-20 12:29:12.081591+00:00,False
9,7,www.tarteel.io/media/9_7_4111659655.wav,19,PK,female,notsure,discrete,2018-11-27 13:51:38.749337+00:00,False
31,27,www.tarteel.io/media/31_27_2375492352.wav,-1,N/A,N/A,N/A,discrete,2018-10-27 03:18:17.183442+00:00,False
56,39,www.tarteel.io/media/56_39_1749826344.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 07:03:56.129408+00:00,False
112,4,www.tarteel.io/media/112_4_4092969778.wav,-1,N/A,N/A,N/A,,2018-08-30 11:11:32.887725+00:00,False
4,69,www.tarteel.io/media/4_69_3494421814.wav,36,EG,male,Hafs,discrete,2018-12-23 21:15:59.280711+00:00,False
90,10,www.tarteel.io/media/90_10_3523386085.wav,-1,N/A,N/A,N/A,continuous,2018-12-05 19:18:05.365280+00:00,False
2,4,www.tarteel.io/media/2_4_3952410996.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 21:06:51.970423+00:00,False
72,7,www.tarteel.io/media/72_7_2675617385.wav,-1,N/A,N/A,N/A,,2018-08-31 01:53:44.555247+00:00,False
18,63,www.tarteel.io/media/18_63_123377501.wav,13-18,PK,female,hafs,continuous,2018-12-21 18:23:35.143506+00:00,False
56,75,www.tarteel.io/media/56_75_574017743.wav,-1,N/A,N/A,N/A,continuous,2018-12-16 15:48:02.200518+00:00,False
96,11,www.tarteel.io/media/96_11_3093577650.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 02:02:28.130745+00:00,False
56,82,www.tarteel.io/media/56_82_3869701693.wav,-1,N/A,N/A,N/A,,2018-09-03 06:30:11.996829+00:00,False
5,36,www.tarteel.io/media/5_36_1238507717.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 00:37:51.957486+00:00,False
67,15,www.tarteel.io/media/67_15_3372149304.wav,-1,N/A,N/A,N/A,continuous,2018-12-16 04:03:13.571108+00:00,False
14,4,www.tarteel.io/media/14_4_1024877338.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 23:24:40.177494+00:00,False
92,2,www.tarteel.io/media/92_2_1041421255.wav,-1,N/A,N/A,N/A,,2018-09-03 06:13:49.618915+00:00,False
3,65,www.tarteel.io/media/3_65_3385449383.wav,-1,N/A,N/A,N/A,discrete,2018-12-18 23:35:12.248221+00:00,False
25,12,www.tarteel.io/media/25_12_4219265459.wav,-1,N/A,N/A,N/A,continuous,2018-09-27 19:25:15.489347+00:00,False
36,13,www.tarteel.io/media/36_13_1070648876.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 13:31:55.280079+00:00,False
35,15,www.tarteel.io/media/35_15_1952503949.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 21:28:14.709094+00:00,False
19,85,www.tarteel.io/media/19_85_3372222330.wav,-1,N/A,N/A,N/A,continuous,2018-10-07 20:08:41.877988+00:00,False
100,2,www.tarteel.io/media/100_2_2931239602.wav,-1,N/A,N/A,N/A,,2018-08-31 13:15:30.641425+00:00,False
78,26,www.tarteel.io/media/78_26_1138414547.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:22:55.537150+00:00,False
37,102,www.tarteel.io/media/37_102_2950628736.wav,26,IN,male,notsure,discrete,2018-11-23 17:24:07.419764+00:00,False
56,35,www.tarteel.io/media/56_35_1991640358.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:48:37.439141+00:00,False
20,24,www.tarteel.io/media/20_24_482941387.wav,-1,N/A,N/A,N/A,continuous,2018-11-06 10:26:44.457565+00:00,False
83,34,www.tarteel.io/media/83_34_473626532.wav,-1,N/A,N/A,N/A,continuous,2018-10-21 16:29:01.006139+00:00,False
45,6,www.tarteel.io/media/45_6_3073525231.wav,-1,N/A,N/A,N/A,continuous,2018-09-09 02:14:55.089504+00:00,False
25,8,www.tarteel.io/media/25_8_1907876852.wav,-1,N/A,N/A,N/A,continuous,2018-12-15 04:06:21.735387+00:00,False
5,94,www.tarteel.io/media/5_94_568244446.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 22:34:49.636825+00:00,False
67,18,www.tarteel.io/media/67_18_2720709818.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 06:09:30.070523+00:00,False
1,1,www.tarteel.io/media/1_1_1523135331.wav,-1,N/A,N/A,N/A,,2018-08-31 20:28:34.216254+00:00,False
73,19,www.tarteel.io/media/73_19_1751106362.wav,-1,N/A,N/A,N/A,continuous,2018-11-07 02:34:50.697939+00:00,False
25,54,www.tarteel.io/media/25_54_523972476.wav,-1,N/A,N/A,N/A,discrete,2018-09-30 18:29:50.468823+00:00,False
29,4,www.tarteel.io/media/29_4_3474576330.wav,-1,N/A,N/A,N/A,discrete,2018-11-30 19:54:34.599294+00:00,False
27,51,www.tarteel.io/media/27_51_3222435919.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 14:47:27.474742+00:00,False
2,1,www.tarteel.io/media/2_1_1893779979.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 00:39:01.240804+00:00,False
51,10,www.tarteel.io/media/51_10_1320859869.wav,-1,N/A,N/A,N/A,,2018-09-03 05:50:49.133254+00:00,False
44,3,www.tarteel.io/media/44_3_3788096423.wav,-1,N/A,N/A,N/A,continuous,2018-12-19 22:08:59.777031+00:00,False
30,21,www.tarteel.io/media/30_21_373729593.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 01:57:14.425196+00:00,False
25,77,www.tarteel.io/media/25_77_2809978380.wav,-1,N/A,N/A,N/A,continuous,2018-10-01 07:28:19.206304+00:00,False
113,5,www.tarteel.io/media/113_5_1359074608.wav,-1,N/A,N/A,N/A,discrete,2018-10-12 18:06:39.040053+00:00,False
18,40,www.tarteel.io/media/18_40_1571270738.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:15:55.267507+00:00,False
64,3,www.tarteel.io/media/64_3_1307291920.wav,-1,N/A,N/A,N/A,continuous,2018-09-30 11:21:47.997459+00:00,False
55,5,www.tarteel.io/media/55_5_3788868481.wav,-1,N/A,N/A,N/A,discrete,2018-09-18 07:52:04.498290+00:00,False
36,50,www.tarteel.io/media/36_50_777041597.wav,13-18,PK,female,hafs,continuous,2018-12-19 17:33:01.374340+00:00,False
4,172,www.tarteel.io/media/4_172_1840895889.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 00:15:38.680195+00:00,False
80,5,www.tarteel.io/media/80_5_169033310.wav,-1,N/A,N/A,N/A,,2018-08-31 15:29:45.198537+00:00,False
112,2,www.tarteel.io/media/112_2_1500099082.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 00:46:33.161061+00:00,False
19,7,www.tarteel.io/media/19_7_3559233903.wav,-1,N/A,N/A,N/A,continuous,2018-12-29 01:23:14.219025+00:00,False
18,35,www.tarteel.io/media/18_35_2689818105.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:15:08.470425+00:00,False
92,16,www.tarteel.io/media/92_16_892321941.wav,-1,N/A,N/A,N/A,continuous,2018-12-05 19:21:52.632423+00:00,False
9,78,www.tarteel.io/media/9_78_3755440167.wav,19,US,male,Hafs,continuous,2018-11-26 22:39:00.582991+00:00,False
93,4,www.tarteel.io/media/93_4_3013850618.wav,-1,N/A,N/A,N/A,,2018-08-30 17:52:02.753048+00:00,False
113,5,www.tarteel.io/media/113_5_1973486032.wav,-1,N/A,N/A,N/A,continuous,2018-09-06 16:42:24.284140+00:00,False
36,3,www.tarteel.io/media/36_3_1496781365.wav,19,MA,female,notsure,continuous,2018-12-01 21:38:16.952835+00:00,False
19,2,www.tarteel.io/media/19_2_1384289783.wav,-1,N/A,N/A,N/A,continuous,2018-10-07 19:54:23.132763+00:00,False
18,68,www.tarteel.io/media/18_68_2504882946.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 21:19:20.329326+00:00,False
111,5,www.tarteel.io/media/111_5_1732631289.wav,-1,N/A,N/A,N/A,,2018-08-30 11:11:22.423848+00:00,False
36,5,www.tarteel.io/media/36_5_250681140.wav,19,MA,female,notsure,continuous,2018-12-01 21:38:27.604117+00:00,False
55,66,www.tarteel.io/media/55_66_1689134938.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 11:56:27.873684+00:00,False
45,11,www.tarteel.io/media/45_11_1756574099.wav,26,DZ,male,Hafs,continuous,2018-12-18 12:51:46.157730+00:00,False
67,28,www.tarteel.io/media/67_28_1907677167.wav,-1,N/A,N/A,N/A,,2018-08-31 10:28:20.538316+00:00,False
2,2,www.tarteel.io/media/2_2_1645860784.wav,-1,N/A,N/A,N/A,continuous,2018-10-01 13:26:33.097925+00:00,False
38,68,www.tarteel.io/media/38_68_786473428.wav,19,CN,male,Hafs,discrete,2018-11-26 13:51:29.014901+00:00,False
3,42,www.tarteel.io/media/3_42_1602444008.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 00:21:15.682055+00:00,False
106,4,www.tarteel.io/media/106_4_3752316567.wav,-1,N/A,N/A,N/A,,2018-08-31 18:49:26.583982+00:00,False
4,30,www.tarteel.io/media/4_30_3007571166.wav,-1,N/A,N/A,N/A,continuous,2018-12-03 07:02:47.207397+00:00,False
9,54,www.tarteel.io/media/9_54_2270312006.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 03:46:43.038355+00:00,False
23,65,www.tarteel.io/media/23_65_1553878334.wav,-1,N/A,N/A,N/A,continuous,2018-11-23 23:12:29.904890+00:00,False
1,2,www.tarteel.io/media/1_2_3582471.wav,-1,N/A,N/A,N/A,discrete,2018-10-18 23:39:20.318464+00:00,False
7,27,www.tarteel.io/media/7_27_472097488.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 02:01:35.291338+00:00,False
2,1,www.tarteel.io/media/2_1_1406485922.wav,19,TR,male,notsure,discrete,2018-11-26 04:40:17.570498+00:00,False
2,74,www.tarteel.io/media/2_74_2348926528.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 15:06:05.065575+00:00,False
37,4,www.tarteel.io/media/37_4_178591294.wav,-1,N/A,N/A,N/A,continuous,2018-11-24 22:59:39.677717+00:00,False
88,9,www.tarteel.io/media/88_9_1233490265.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:56:30.751511+00:00,False
11,46,www.tarteel.io/media/11_46_1753223288.wav,19,Arab,male,,,2018-08-13 04:42:11.258353+00:00,False
64,8,www.tarteel.io/media/64_8_1720201791.wav,-1,N/A,N/A,N/A,continuous,2018-09-30 11:22:03.497813+00:00,False
6,160,www.tarteel.io/media/6_160_2453311379.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 15:03:56.420477+00:00,False
86,17,www.tarteel.io/media/86_17_2246111332.wav,-1,N/A,N/A,N/A,continuous,2018-11-29 21:52:05.088535+00:00,False
67,13,www.tarteel.io/media/67_13_1163080883.wav,-1,N/A,N/A,N/A,continuous,2018-11-08 02:43:04.298644+00:00,False
74,6,www.tarteel.io/media/74_6_163293383.wav,-1,N/A,N/A,N/A,continuous,2018-10-23 18:11:54.205752+00:00,False
18,1,www.tarteel.io/media/18_1_991591472.wav,-1,N/A,N/A,N/A,continuous,2018-09-28 18:32:31.307919+00:00,False
15,42,www.tarteel.io/media/15_42_3926005301.wav,-1,N/A,N/A,N/A,continuous,2018-11-11 17:26:25.309529+00:00,False
46,2,www.tarteel.io/media/46_2_636758396.wav,-1,N/A,N/A,N/A,discrete,2018-11-01 21:59:43.911861+00:00,False
70,42,www.tarteel.io/media/70_42_3086129671.wav,-1,N/A,N/A,N/A,,2018-08-31 01:48:14.874153+00:00,False
43,17,www.tarteel.io/media/43_17_1926893627.wav,-1,N/A,N/A,N/A,continuous,2018-12-21 02:25:30.094761+00:00,False
1,5,www.tarteel.io/media/1_5_3685212447.wav,-1,N/A,N/A,N/A,discrete,2018-10-12 18:09:36.810979+00:00,False
36,3,www.tarteel.io/media/36_3_2738612129.wav,-1,N/A,N/A,N/A,,2018-08-31 12:57:53.099995+00:00,False
1,7,www.tarteel.io/media/1_7_1270693037.wav,-1,N/A,N/A,N/A,continuous,2018-12-01 21:45:52.546490+00:00,False
